Freq (Hz), Test Phi (deg), Test Theta (deg), Probe Phi (deg), S11 (db), S11 (deg), S12 (db), S12 (deg), S21 (db), S21 (deg), S22 (db), S22 (deg)
3.534800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.157714999999999606e+00,-4.365623999999999683e+01,-3.219335999999999842e+01,3.381250000000000000e+01,-3.146289000000000158e+01,1.440673999999999921e+01,-6.359619000000000355e+00,-8.931641000000000474e+01
3.547100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.059569999999999901e+00,-7.853125000000000000e+01,-3.270508000000000237e+01,-3.455859000000000236e+01,-3.228320000000000078e+01,-5.388866000000000156e+01,-6.073485999999999940e+00,1.664531000000000063e+02
3.559400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-3.971068999999999960e+00,-1.131641000000000048e+02,-3.283397999999999683e+01,-9.840233000000000629e+01,-3.241210999999999842e+01,-1.161561999999999983e+02,-5.630371000000000237e+00,7.800781000000000631e+01
3.571700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.024657999999999625e+00,-1.491015999999999906e+02,-3.219921999999999684e+01,-1.642343999999999937e+02,-3.162792999999999921e+01,1.772109000000000094e+02,-6.162842000000000375e+00,-1.178856999999999999e+01
3.584000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.208739999999999704e+00,1.730390999999999906e+02,-3.161914000000000158e+01,1.217266000000000048e+02,-3.133105000000000118e+01,1.035390000000000015e+02,-7.072265999999999941e+00,-1.257968999999999937e+02
3.596300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.490478999999999665e+00,1.340781000000000063e+02,-3.276561999999999841e+01,4.747265999999999764e+01,-3.229491999999999763e+01,3.172363000000000000e+01,-6.086914000000000158e+00,1.212305000000000064e+02
3.608600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.711426000000000336e+00,9.468750000000000000e+01,-3.393750000000000000e+01,-1.647754000000000119e+01,-3.327147999999999683e+01,-3.303515000000000157e+01,-5.337890999999999941e+00,3.698828000000000316e+01
3.620900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.638183999999999862e+00,5.548828000000000316e+01,-3.396092999999999762e+01,-7.804688000000000159e+01,-3.320116999999999763e+01,-9.443358999999999526e+01,-5.610839999999999606e+00,-4.327537999999999840e+01
3.633200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.486328000000000316e+00,1.644335999999999842e+01,-3.352929999999999922e+01,-1.462734000000000094e+02,-3.247850999999999999e+01,-1.631953000000000031e+02,-6.778564000000000256e+00,-1.455781000000000063e+02
3.645500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.342773000000000216e+00,-2.105858999999999881e+01,-3.413280999999999921e+01,1.439921999999999969e+02,-3.316600999999999999e+01,1.228203000000000031e+02,-6.293457000000000079e+00,1.003906000000000063e+02
3.657800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.299316000000000138e+00,-5.692383000000000237e+01,-3.490234000000000236e+01,7.963281000000000631e+01,-3.448828000000000316e+01,5.890820000000000078e+01,-5.497069999999999901e+00,8.768065999999999249e+00
3.670100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.268555000000000099e+00,-9.089061999999999841e+01,-3.460741999999999763e+01,1.870507999999999882e+01,-3.456835999999999842e+01,-1.391173999999999911e+00,-5.783935999999999744e+00,-7.503906000000000631e+01
3.682400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.129150000000000098e+00,-1.254180000000000064e+02,-3.399609000000000236e+01,-4.949219000000000079e+01,-3.402147999999999683e+01,-6.770311999999999841e+01,-6.081542999999999921e+00,-1.716484000000000094e+02
3.694700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.028808999999999862e+00,-1.624531000000000063e+02,-3.431640999999999764e+01,-1.215977000000000032e+02,-3.420897999999999683e+01,-1.354375000000000000e+02,-5.910400000000000098e+00,8.698828000000000316e+01
3.707000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.182373000000000118e+00,1.579531000000000063e+02,-3.497265000000000157e+01,1.749765999999999906e+02,-3.433984000000000236e+01,1.611171999999999969e+02,-5.837890999999999941e+00,1.349914999999999976e+00
3.719300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.657714999999999606e+00,1.177382999999999953e+02,-3.427734000000000236e+01,1.096522999999999968e+02,-3.357616999999999763e+01,9.416406999999999528e+01,-6.011962999999999724e+00,-8.824218999999999369e+01
3.731600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.904785000000000394e+00,7.907811999999999841e+01,-3.429491999999999763e+01,3.593750000000000000e+01,-3.379883000000000237e+01,2.043945000000000078e+01,-6.679198999999999664e+00,1.602812999999999874e+02
3.743900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.991943000000000019e+00,4.167188000000000159e+01,-3.536717999999999762e+01,-3.006835999999999842e+01,-3.451953000000000316e+01,-4.620313000000000159e+01,-6.462646000000000335e+00,5.673046000000000078e+01
3.756200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.652832000000000079e+00,4.636230000000000295e+00,-3.529100999999999999e+01,-9.303513999999999839e+01,-3.443750000000000000e+01,-1.103789000000000016e+02,-5.673339999999999606e+00,-3.339061999999999841e+01
3.768500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.273437999999999626e+00,-3.267772999999999683e+01,-3.508397999999999683e+01,-1.630625000000000000e+02,-3.441405999999999921e+01,1.798671999999999969e+02,-6.093994000000000355e+00,-1.322734000000000094e+02
3.780800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.097655999999999743e+00,-6.958593000000000472e+01,-3.554491999999999763e+01,1.302734000000000094e+02,-3.504686999999999841e+01,1.115897999999999968e+02,-6.546387000000000178e+00,1.276367000000000047e+02
3.793100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.314696999999999782e+00,-1.060194999999999936e+02,-3.521092999999999762e+01,6.567968000000000472e+01,-3.490820000000000078e+01,4.636131999999999920e+01,-5.928467000000000375e+00,3.480078000000000316e+01
3.805400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.483153999999999861e+00,-1.426953000000000031e+02,-3.469921999999999684e+01,-7.277099999999999902e+00,-3.474022999999999683e+01,-2.354686999999999841e+01,-6.383301000000000336e+00,-6.684375000000000000e+01
3.817700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.635741999999999585e+00,1.797343999999999937e+02,-3.543945000000000078e+01,-8.142968999999999369e+01,-3.547655999999999921e+01,-9.559373999999999683e+01,-6.960448999999999664e+00,-1.798984000000000094e+02
3.830000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.768798999999999566e+00,1.409140999999999906e+02,-3.675390000000000157e+01,-1.491015999999999906e+02,-3.634765999999999764e+01,-1.612109000000000094e+02,-5.555176000000000336e+00,8.373438000000000159e+01
3.842300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.828125000000000000e+00,1.001328000000000031e+02,-3.750000000000000000e+01,1.481015999999999906e+02,-3.693164000000000158e+01,1.358906000000000063e+02,-5.054931999999999981e+00,3.786132999999999971e+00
3.854600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.799316000000000138e+00,5.918162999999999840e+01,-3.761719000000000079e+01,8.404688000000000159e+01,-3.667772999999999683e+01,7.046875000000000000e+01,-6.102539000000000158e+00,-8.098435999999999524e+01
3.866900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.838135000000000296e+00,1.949608999999999881e+01,-3.753320000000000078e+01,1.472020999999999979e+01,-3.671289000000000158e+01,-1.242858999999999936e+00,-6.981201000000000434e+00,1.693203000000000031e+02
3.879200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.885985999999999940e+00,-1.726660000000000039e+01,-3.846679999999999922e+01,-5.400975999999999999e+01,-3.779686999999999841e+01,-7.023045999999999367e+01,-5.704346000000000139e+00,6.331248999999999683e+01
3.891500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.831298999999999566e+00,-5.245703000000000316e+01,-3.911522999999999683e+01,-1.157617000000000047e+02,-3.877539000000000158e+01,-1.309062000000000126e+02,-5.448974999999999902e+00,-1.722265000000000157e+01
3.903800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.599121000000000237e+00,-8.768748999999999683e+01,-3.843554000000000315e+01,-1.771328000000000031e+02,-3.809765000000000157e+01,1.677421999999999969e+02,-6.363280999999999743e+00,-1.019414000000000016e+02
3.916100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.416260000000000296e+00,-1.248593999999999937e+02,-3.784960999999999842e+01,1.067850999999999999e+02,-3.759570000000000078e+01,9.492968000000000472e+01,-7.108398000000000216e+00,1.399764999999999873e+02
3.928400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.487305000000000099e+00,-1.639531000000000063e+02,-3.918750000000000000e+01,3.488671999999999684e+01,-3.872460999999999842e+01,2.346094000000000079e+01,-6.106444999999999901e+00,3.414647999999999683e+01
3.940700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.848389000000000060e+00,1.563203000000000031e+02,-3.985741999999999763e+01,-2.751757999999999882e+01,-3.935741999999999763e+01,-4.103515999999999764e+01,-5.547362999999999822e+00,-4.689649000000000001e+01
3.953000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.121094000000000257e+00,1.161093999999999937e+02,-3.997850999999999999e+01,-9.544921999999999684e+01,-3.927342999999999762e+01,-1.072811999999999983e+02,-6.154541000000000039e+00,-1.376484000000000094e+02
3.965300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.291015999999999941e+00,7.712108999999999526e+01,-4.105859000000000236e+01,-1.674218999999999937e+02,-3.979686999999999841e+01,-1.790389999999999873e+02,-6.832519999999999705e+00,1.140819999999999936e+02
3.977600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.181396000000000335e+00,3.764647999999999683e+01,-4.183397999999999683e+01,1.265703000000000031e+02,-4.056835999999999842e+01,1.144882999999999953e+02,-6.130371000000000237e+00,1.717676000000000158e+01
3.989900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.997803000000000218e+00,-1.156311000000000089e+00,-4.171094000000000079e+01,6.102539000000000158e+01,-4.070897999999999683e+01,4.472265000000000157e+01,-6.449462999999999724e+00,-7.723045999999999367e+01
4.002200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.836669999999999803e+00,-3.850195000000000078e+01,-4.249022999999999683e+01,-1.518604000000000021e+01,-4.155859000000000236e+01,-2.971971999999999881e+01,-7.796142999999999823e+00,1.611171999999999969e+02
4.014500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.646239999999999704e+00,-7.463671999999999684e+01,-4.422460999999999842e+01,-8.349608999999999526e+01,-4.391602000000000317e+01,-9.888671999999999684e+01,-6.203612999999999822e+00,4.836131999999999920e+01
4.026800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.551758000000000415e+00,-1.111992000000000047e+02,-4.636131999999999920e+01,-1.447968999999999937e+02,-4.571679000000000315e+01,-1.620468999999999937e+02,-4.940185999999999744e+00,-3.245116999999999763e+01
4.039100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.679931999999999981e+00,-1.489609000000000094e+02,-4.694335999999999842e+01,1.505546999999999969e+02,-4.705467999999999762e+01,1.346562000000000126e+02,-5.179687999999999626e+00,-1.104725999999999999e+02
4.051400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.932860999999999940e+00,1.731562000000000126e+02,-4.841405999999999921e+01,8.391016000000000474e+01,-4.774804000000000315e+01,7.316406000000000631e+01,-6.362792999999999921e+00,1.604453000000000031e+02
4.063700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.106444999999999901e+00,1.350937000000000126e+02,-4.939061999999999841e+01,1.939061999999999841e+01,-4.827537999999999840e+01,7.368896000000000335e+00,-6.185546999999999684e+00,6.566795999999999367e+01
4.076000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.013671999999999684e+00,9.589843999999999369e+01,-5.063477000000000317e+01,-5.508984000000000236e+01,-4.933984000000000236e+01,-6.330078000000000316e+01,-5.850098000000000020e+00,-3.081152000000000157e+01
4.088300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.958008000000000415e+00,5.534765000000000157e+01,-5.266796000000000078e+01,-1.239608999999999952e+02,-5.057421999999999684e+01,-1.445859000000000094e+02,-7.609130999999999645e+00,-1.386562999999999874e+02
4.100600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.057128999999999763e+00,1.499219000000000079e+01,-5.594727000000000317e+01,1.616562000000000126e+02,-5.299998999999999683e+01,1.462500000000000000e+02,-6.769775000000000098e+00,1.015507999999999953e+02
4.112900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.283691000000000138e+00,-2.271190999999999960e+01,-5.894335999999999842e+01,7.795703000000000316e+01,-5.743945000000000078e+01,6.780858999999999526e+01,-5.003662000000000276e+00,7.819335999999999842e+00
4.125200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.276610999999999940e+00,-5.827147999999999683e+01,-6.347265000000000157e+01,7.174071999999999782e+00,-5.903320000000000078e+01,-1.166356999999999999e+01,-5.283691000000000138e+00,-6.231445000000000078e+01
4.137500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.020996000000000237e+00,-9.361718999999999369e+01,-6.135350999999999999e+01,-7.775391000000000474e+01,-5.846873999999999683e+01,-9.096483000000000629e+01,-6.210448999999999664e+00,-1.352343999999999937e+02
4.149800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.644042999999999921e+00,-1.316953000000000031e+02,-5.829686999999999841e+01,-1.762421999999999969e+02,-5.293750000000000000e+01,1.751484000000000094e+02,-8.150878999999999763e+00,1.084882999999999953e+02
4.162100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-4.740723000000000020e+00,-1.713281000000000063e+02,-5.391015000000000157e+01,9.855468999999999369e+01,-5.177929000000000315e+01,9.226563000000000159e+01,-7.177978999999999665e+00,-2.137304999999999922e+01
4.174400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.118407999999999625e+00,1.490468999999999937e+02,-5.162890000000000157e+01,3.218945000000000078e+01,-5.030859000000000236e+01,2.428905999999999921e+01,-5.958008000000000415e+00,-1.150468999999999937e+02
4.186700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.471191000000000138e+00,1.107031000000000063e+02,-4.925975999999999999e+01,-2.585448999999999842e+01,-4.751953000000000316e+01,-3.188280999999999921e+01,-6.123778999999999861e+00,1.567812000000000126e+02
4.199000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.614989999999999704e+00,7.172656000000000631e+01,-4.627342999999999762e+01,-8.582421999999999684e+01,-4.441015000000000157e+01,-9.577343000000000472e+01,-6.649169999999999803e+00,6.308984000000000236e+01
4.211300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.524169999999999803e+00,3.169140000000000157e+01,-4.283789000000000158e+01,-1.473203000000000031e+02,-4.090820000000000078e+01,-1.582031000000000063e+02,-6.541748000000000118e+00,-3.473241999999999763e+01
